id,file_name,angle_of_crack,class
121,15061_1.jpg,25.74070835623284,horizontal_left
122,13960_1.jpg,-74.05460409907715,verticle_right
123,02381.jpg,-84.55966796899449,verticle_right
124,10940_1.jpg,71.56505117707799,verticle_left
125,12266_1.jpg,-47.366247991455786,verticle_right
126,06169.jpg,39.98688624496419,horizontal_left
127,06996.jpg,71.87813975209865,verticle_left
128,05914.jpg,60.25511870305778,verticle_left
129,06260.jpg,67.5741380786482,verticle_left
130,11700_1.jpg,76.6075022462489,verticle_left
131,15520_1.jpg,-38.784364100297346,horizonal_right
132,01755.jpg,-49.927109947649015,verticle_right
133,11664_1.jpg,42.797401838234194,horizontal_left
134,00257.jpg,-47.57914750028342,verticle_right
135,13953_1.jpg,-76.6075022462489,verticle_right
136,10748_1.jpg,-75.74996730219641,verticle_right
137,01554.jpg,63.0723221489595,verticle_left
138,01152.jpg,31.504266719204193,horizontal_left
139,19704.jpg,-64.5366549381284,verticle_right
140,16610_1.jpg,-50.59933933652057,verticle_right
141,12145_1.jpg,59.57421619803874,verticle_left
142,06734.jpg,41.98721249581666,horizontal_left
143,14790_1.jpg,26.175289981759935,horizontal_left
144,09907.jpg,48.239700296102136,verticle_left
145,12457_1.jpg,-31.108808828545143,horizonal_right
146,07691.jpg,-60.25511870305778,verticle_right
147,19925.jpg,39.130399556985296,horizontal_left
148,07737.jpg,56.94417718844633,verticle_left
149,16936_1.jpg,-44.48383577023516,horizonal_right
150,15757_1.jpg,36.68972283247581,horizontal_left
151,14467_1.jpg,-27.758540601060023,horizonal_right
152,09107.jpg,51.70983680775693,verticle_left
153,01398.jpg,-30.068582821862453,horizonal_right
154,12389_1.jpg,-35.180699361242105,horizonal_right
155,13065_1.jpg,68.355564859286,verticle_left
156,00618.jpg,45.51616422976484,verticle_left
157,12033_1.jpg,-74.05460409907715,verticle_right
158,10924_1.jpg,41.49646835521554,horizontal_left
159,01774.jpg,64.5366549381284,verticle_left
160,08616.jpg,54.46232220802562,verticle_left
161,17920_1.jpg,-46.877877447285364,verticle_right
162,12161_1.jpg,27.34987578006988,horizontal_left
163,14447_1.jpg,-32.82854179141253,horizonal_right
164,16482_1.jpg,30.96375653207352,horizontal_left
165,08150.jpg,-75.74996730219641,verticle_right
166,13681_1.jpg,-57.5876933816488,verticle_right
167,09801.jpg,-28.539985187959967,horizonal_right
168,08159.jpg,71.56505117707799,verticle_left
169,08999.jpg,43.87669728592458,horizontal_left
170,03636.jpg,-38.395164503246036,horizonal_right
171,01355.jpg,-32.09259132873416,horizonal_right
172,12867_1.jpg,24.341089936692512,horizontal_left
173,14387_1.jpg,33.690067525979785,horizontal_left
174,17151_1.jpg,-22.750976342787638,horizonal_right
175,01198.jpg,41.98721249581666,horizontal_left
176,04555.jpg,31.504266719204193,horizontal_left
177,07850.jpg,42.56335175318987,horizontal_left
178,07718.jpg,83.6598082540901,verticle_left
179,13700_1.jpg,73.2173558547293,verticle_left
180,11830_1.jpg,56.94417718844633,verticle_left
181,06322.jpg,61.64503821467594,verticle_left
182,11665_1.jpg,34.74318015830361,horizontal_left
183,13348_1.jpg,48.01278750418334,verticle_left
184,18801_1.jpg,-55.684912400002716,verticle_right
185,19901.jpg,48.366460663429805,verticle_left
186,16701_1.jpg,41.710757321508176,horizontal_left
187,05599.jpg,67.5741380786482,verticle_left
188,13989_1.jpg,-80.98067756861832,verticle_right
189,10642_1.jpg,54.46232220802562,verticle_left
190,06121.jpg,33.47627829610267,horizontal_left
191,08560.jpg,68.355564859286,verticle_left
192,01765.jpg,-38.19868517601843,horizonal_right
193,15060_1.jpg,-56.79342968491047,verticle_right
194,03103.jpg,46.88818800674093,verticle_left
195,05590.jpg,-82.14668669802178,verticle_right
196,13553_1.jpg,-55.684912400002716,verticle_right
197,08954.jpg,60.25511870305778,verticle_left
198,15778_1.jpg,-22.135491878100357,horizonal_right
199,07501.jpg,39.70991879462873,horizontal_left
200,03519.jpg,49.398705354995535,verticle_left
201,16700_1.jpg,-87.27368900609373,verticle_right
202,01795.jpg,50.826342029555775,verticle_left
203,15204_1.jpg,42.61405596961119,horizontal_left
204,09347.jpg,29.953608167801498,horizontal_left
205,12559_1.jpg,33.40782458970893,horizontal_left
206,00806.jpg,-74.89890183861456,verticle_right
207,13691_1.jpg,80.09581678702614,verticle_left
208,15234_1.jpg,-34.74318015830361,horizonal_right
209,09296.jpg,29.74488129694222,horizontal_left
210,09836.jpg,-41.93351449887411,horizonal_right
211,18018_1.jpg,-56.07020257793936,verticle_right
212,03703.jpg,50.38931175997341,verticle_left
213,02306.jpg,-64.5366549381284,verticle_right
214,06525.jpg,-62.35402463626132,verticle_right
215,06591.jpg,47.16107948822638,verticle_left
216,02124.jpg,-42.08916217383224,horizonal_right
217,15543_1.jpg,-30.510237406115554,horizonal_right
218,01656.jpg,-46.8476102659946,verticle_right
219,15944_1.jpg,-25.016893478100023,horizonal_right
220,06214.jpg,52.69605172201657,verticle_left
221,06640.jpg,61.64503821467594,verticle_left
222,19960.jpg,-37.47617956136138,horizonal_right
223,13736_1.jpg,67.5741380786482,verticle_left
224,16545_1.jpg,-74.89890183861456,verticle_right
225,13965_1.jpg,-76.6075022462489,verticle_right
226,15195_1.jpg,-61.82140989004083,verticle_right
227,02395.jpg,-51.562698508937466,verticle_right
228,11037_1.jpg,59.57421619803874,verticle_left
229,07917.jpg,-87.27368900609373,verticle_right
230,12789_1.jpg,36.15818543980832,horizontal_left
231,14625_1.jpg,-32.005383208083494,horizonal_right
232,13008_1.jpg,-37.568592028827496,horizonal_right
233,19091_1.jpg,49.398705354995535,verticle_left
234,12004_1.jpg,61.64503821467594,verticle_left
235,15336_1.jpg,-25.083594006190918,horizonal_right
236,04207.jpg,-43.55587446906416,horizonal_right
237,15618_1.jpg,24.655898744081615,horizontal_left
238,11886_1.jpg,-70.97439396243132,verticle_right
239,01285.jpg,-19.230672375661285,horizonal_right
240,05168.jpg,-33.90627698844215,horizonal_right
241,12823_1.jpg,-26.939528063800815,horizonal_right
242,01156.jpg,43.53119928561418,horizontal_left
243,16347_1.jpg,-57.5876933816488,verticle_right
244,14836_1.jpg,44.42127443439224,horizontal_left
245,01996.jpg,24.22774531795417,horizontal_left
246,03493.jpg,58.3924977537511,verticle_left
247,11583_1.jpg,-40.135485562239474,horizonal_right
248,02287.jpg,54.46232220802562,verticle_left
249,09260.jpg,58.240519915187214,verticle_left
250,15135_1.jpg,62.35402463626132,verticle_left
251,15611_1.jpg,-38.90413845540419,horizonal_right
252,03084.jpg,69.14554196042165,verticle_left
253,19015_1.jpg,70.75047412731827,verticle_left
254,19920.jpg,-30.113733150982437,horizonal_right
255,09676.jpg,58.240519915187214,verticle_left
256,18337_1.jpg,-79.2157021324374,verticle_right
257,11099_1.jpg,-48.731396999160445,verticle_right
258,06362.jpg,-64.91640599380908,verticle_right
259,12218_1.jpg,-40.51539399045538,horizonal_right
260,00885.jpg,-59.57421619803874,verticle_right
261,03591.jpg,20.854458039578347,horizontal_left
262,17786_1.jpg,74.05460409907715,verticle_left
263,04697.jpg,28.7676493388438,horizontal_left
264,00202.jpg,-50.63068275763526,verticle_right
265,05591.jpg,68.355564859286,verticle_left
266,07526.jpg,43.55587446906416,horizontal_left
267,18912_1.jpg,54.46232220802562,verticle_left
268,02111.jpg,-69.22774531795417,verticle_right
269,13489_1.jpg,58.240519915187214,verticle_left
270,05996.jpg,63.799885158652664,verticle_left
271,02776.jpg,38.04704253182609,horizontal_left
272,06546.jpg,-76.6075022462489,verticle_right
273,10697_1.jpg,48.239700296102136,verticle_left
274,02966.jpg,80.09581678702614,verticle_left
275,07400.jpg,75.74996730219641,verticle_left
276,01807.jpg,64.5366549381284,verticle_left
277,00824.jpg,-66.80140948635182,verticle_right
278,14084_1.jpg,-61.18920625702693,verticle_right
279,13921_1.jpg,73.2173558547293,verticle_left
280,04234.jpg,-82.99873244250466,verticle_right
281,13710_1.jpg,72.38742215707617,verticle_left
282,14272_1.jpg,-40.955514425818905,horizonal_right
283,10726_1.jpg,47.862405226111754,verticle_left
284,03039.jpg,60.25511870305778,verticle_left
285,15366_1.jpg,-38.01894259317021,horizonal_right
286,10861_1.jpg,55.069062698889425,verticle_left
287,06407.jpg,-53.275892827075204,verticle_right
288,05884.jpg,81.86989764584403,verticle_left
289,18792_1.jpg,-23.198590513648185,horizonal_right
290,00009.jpg,-80.09581678702614,verticle_right
291,08192.jpg,31.920876219933184,horizontal_left
292,09316.jpg,61.64503821467594,verticle_left
293,01798.jpg,57.5876933816488,verticle_left
294,13951_1.jpg,-62.35402463626132,verticle_right
295,04750.jpg,-54.46232220802562,verticle_right
296,15787_1.jpg,-34.135940077912274,horizonal_right
297,13931_1.jpg,55.684912400002716,verticle_left
298,00938.jpg,-39.44005273669047,horizonal_right
299,08789.jpg,62.65012421993013,verticle_left
300,00324.jpg,-41.18592516570965,horizonal_right
301,16938_1.jpg,-82.76307797403199,verticle_right
302,19912.jpg,-56.309932474020215,verticle_right
303,16630_1.jpg,-38.19868517601843,horizonal_right
304,01766.jpg,-47.366247991455786,verticle_right
305,05638.jpg,40.10090754621224,horizontal_left
306,06802.jpg,-26.56505117707799,horizonal_right
307,10878_1.jpg,77.47119229084849,verticle_left
308,03120.jpg,19.53665493812839,horizontal_left
309,00810.jpg,-75.74996730219641,verticle_right
310,13524_1.jpg,53.39292518739251,verticle_left
311,07310.jpg,-50.29008120537127,verticle_right
312,18761_1.jpg,22.479434397103113,horizontal_left
313,06542.jpg,-74.05460409907715,verticle_right
314,00284.jpg,22.479434397103113,horizontal_left
315,12067_1.jpg,-79.2157021324374,verticle_right
316,07817.jpg,68.355564859286,verticle_left
317,11983_1.jpg,-66.03751102542182,verticle_right
318,14655_1.jpg,-35.97238704928491,horizonal_right
319,17969_1.jpg,83.6598082540901,verticle_left
320,13684_1.jpg,-77.47119229084849,verticle_right
321,01195.jpg,20.353229148068834,horizontal_left
322,01517.jpg,83.77417093557423,verticle_left
323,03706.jpg,37.03038960567864,horizontal_left
324,06642.jpg,44.060809054264425,horizontal_left
325,12295_1.jpg,-48.87852450284771,verticle_right
326,18638_1.jpg,-66.80140948635182,verticle_right
327,10880_1.jpg,59.57421619803874,verticle_left
328,05878.jpg,-87.27368900609373,verticle_right
329,04607.jpg,25.067463438060475,horizontal_left
330,16311_1.jpg,-35.90972307917768,horizonal_right
331,03727.jpg,44.46454101443547,horizontal_left
332,15172_1.jpg,-47.366247991455786,verticle_right
333,00453.jpg,-88.18169703554817,verticle_right
334,13497_1.jpg,47.24574256589507,verticle_left
335,13731_1.jpg,-84.55966796899449,verticle_right
336,08646.jpg,53.8646233884108,verticle_left
337,03372.jpg,-37.164474893511446,horizonal_right
338,14563_1.jpg,-37.184706453233126,horizonal_right
339,07366.jpg,63.799885158652664,verticle_left
340,17488_1.jpg,-77.47119229084849,verticle_right
341,18716_1.jpg,63.799885158652664,verticle_left
342,14062_1.jpg,-35.36246188706905,horizonal_right
343,01202.jpg,36.34745820888527,horizontal_left
344,16014_1.jpg,-31.7594800848128,horizonal_right
345,18783_1.jpg,-55.14554443389634,verticle_right
346,08699.jpg,58.902687114220555,verticle_left
347,12726_1.jpg,27.4075754378184,horizontal_left
348,08674.jpg,49.99374398582339,verticle_left
349,03101.jpg,45.59065721464667,verticle_left
350,02497.jpg,-33.25436657471205,horizonal_right
351,00252.jpg,-52.69605172201657,verticle_right
352,07136.jpg,38.884496433714595,horizontal_left
353,04727.jpg,-55.684912400002716,verticle_right
354,19379.jpg,67.5741380786482,verticle_left
355,05964.jpg,-22.479434397103113,horizonal_right
356,12439_1.jpg,-32.98852161363456,horizonal_right
357,12919_1.jpg,-59.743562836470744,verticle_right
358,04181.jpg,-23.532348560901013,horizonal_right
359,07754.jpg,-17.87869659584134,horizonal_right
360,05795.jpg,-48.87852450284771,verticle_right
361,09062.jpg,-56.309932474020215,verticle_right
362,11732_1.jpg,-74.89890183861456,verticle_right
363,18443_1.jpg,55.684912400002716,verticle_left
364,19918.jpg,-53.275892827075204,verticle_right
365,13723_1.jpg,-80.09581678702614,verticle_right
366,06533.jpg,90.0,verticle_left
367,03065.jpg,81.86989764584403,verticle_left
368,12237_1.jpg,-55.069062698889425,verticle_right
369,16166_1.jpg,-21.161259816828277,horizonal_right
370,12387_1.jpg,24.22774531795417,horizontal_left
371,03161.jpg,53.275892827075204,verticle_left
372,17238_1.jpg,-71.56505117707799,verticle_right
373,05587.jpg,68.355564859286,verticle_left
374,15741_1.jpg,37.504142360270144,horizontal_left
375,01269.jpg,-24.655898744081615,horizonal_right
376,12553_1.jpg,59.57421619803874,verticle_left
377,00232.jpg,31.23921488820876,horizontal_left
378,11659_1.jpg,75.74996730219641,verticle_left
379,03641.jpg,-38.29016319224307,horizonal_right
380,10582_1.jpg,63.799885158652664,verticle_left
381,07730.jpg,-38.32011393677745,horizonal_right
382,11829_1.jpg,59.743562836470744,verticle_left
383,14112_1.jpg,-53.8646233884108,verticle_right
384,04712.jpg,-51.00900595749453,verticle_right
385,16778_1.jpg,-69.94390526342458,verticle_right
386,03076.jpg,78.340707346477,verticle_left
387,00665.jpg,39.351752626264734,horizontal_left
388,03470.jpg,64.23067237566129,verticle_left
389,15076_1.jpg,-38.32011393677745,horizonal_right
390,02720.jpg,46.24536426676835,verticle_left
391,01709.jpg,39.053136946026505,horizontal_left
392,02364.jpg,-83.6598082540901,verticle_right
393,12303_1.jpg,-35.36246188706905,horizonal_right
394,03539.jpg,38.927543592792304,horizontal_left
395,16370_1.jpg,-22.83365417791754,horizonal_right
396,07254.jpg,-27.32389130134654,horizonal_right
397,19946.jpg,-69.14554196042165,verticle_right
398,15182_1.jpg,-41.5526131481348,horizonal_right
399,15940_1.jpg,-54.74364128703716,verticle_right
400,12110_1.jpg,-81.86989764584403,verticle_right
401,12686_1.jpg,16.389540334034784,horizontal_left
402,07459.jpg,56.94417718844633,verticle_left
403,02071.jpg,-43.898293884793624,horizonal_right
404,12191_1.jpg,-35.62790729142092,horizonal_right
405,02281.jpg,42.56335175318987,horizontal_left
406,08944.jpg,69.14554196042165,verticle_left
407,14508_1.jpg,54.46232220802562,verticle_left
408,12952_1.jpg,-66.29735404903377,verticle_right
409,08940.jpg,28.412661443072587,horizontal_left
410,07878.jpg,-34.135940077912274,horizonal_right
411,14788_1.jpg,31.551384948313483,horizontal_left
412,19394.jpg,-74.05460409907715,verticle_right
413,04702.jpg,-40.5251034937539,horizonal_right
414,07144.jpg,60.25511870305778,verticle_left
415,16039_1.jpg,50.46384281323664,verticle_left
416,11065_1.jpg,27.299572211332805,horizontal_left
417,18319_1.jpg,74.05460409907715,verticle_left
418,13383_1.jpg,26.200114841347343,horizontal_left
419,07510.jpg,39.01940047523655,horizontal_left
420,12133_1.jpg,17.037767795625633,horizontal_left
421,11390_1.jpg,38.659808254090095,horizontal_left
422,09430.jpg,35.34010692155767,horizontal_left
423,03660.jpg,-52.1250163489018,verticle_right
424,11282_1.jpg,-34.34609740006152,horizonal_right
425,19947.jpg,-29.538782259558097,horizonal_right
426,07842.jpg,61.92751306414704,verticle_left
427,08193.jpg,25.253163394573882,horizontal_left
428,18223_1.jpg,-27.80145877993413,horizonal_right
429,06476.jpg,-33.47627829610267,horizonal_right
430,00220.jpg,25.769327624338718,horizontal_left
431,14731_1.jpg,36.25383773744479,horizontal_left
432,10568_1.jpg,69.94390526342458,verticle_left
433,12082_1.jpg,-73.2173558547293,verticle_right
434,07276.jpg,-26.200114841347343,horizonal_right
435,19733.jpg,16.798371781305296,horizontal_left
436,00825.jpg,-67.5741380786482,verticle_right
437,18442_1.jpg,71.56505117707799,verticle_left
438,03656.jpg,-33.02386755579665,horizonal_right
439,06414.jpg,-41.11209043916693,horizonal_right
440,13874_1.jpg,-82.76307797403199,verticle_right
441,02285.jpg,44.39690880561947,horizontal_left
442,08700.jpg,55.864059922087726,verticle_left
443,12355_1.jpg,18.43494882292201,horizontal_left
444,15143_1.jpg,-44.3414568224364,horizonal_right
445,17007_1.jpg,-36.384351815835885,horizonal_right
446,01994.jpg,35.36246188706905,horizontal_left
447,15342_1.jpg,-74.05460409907715,verticle_right
448,08431.jpg,47.385944030388806,verticle_left
449,02016.jpg,-44.52649194126507,horizonal_right
450,12873_1.jpg,21.161259816828277,horizontal_left
451,12831_1.jpg,47.16107948822638,verticle_left
452,09397.jpg,57.5876933816488,verticle_left
453,02320.jpg,-71.56505117707799,verticle_right
454,04333.jpg,59.57421619803874,verticle_left
455,10750_1.jpg,66.80140948635182,verticle_left
456,00764.jpg,-78.340707346477,verticle_right
457,08427.jpg,59.57421619803874,verticle_left
458,13375_1.jpg,33.146995832255996,horizontal_left
459,08059.jpg,-36.08507304285213,horizonal_right
460,16150_1.jpg,-17.037767795625633,horizonal_right
461,02892.jpg,35.8033441083711,horizontal_left
462,04200.jpg,-30.82766229986804,horizonal_right
463,16525_1.jpg,79.11447294534128,verticle_left
464,09245.jpg,37.806529944704465,horizontal_left
465,12111_1.jpg,-66.03751102542182,verticle_right
466,06016.jpg,72.38742215707617,verticle_left
467,15705_1.jpg,-26.188110697480855,horizonal_right
468,17519_1.jpg,60.25511870305778,verticle_left
469,12891_1.jpg,-64.5366549381284,verticle_right
470,16651_1.jpg,-60.25511870305778,verticle_right
471,00269.jpg,77.47119229084849,verticle_left
472,05916.jpg,-58.902687114220555,verticle_right
473,13066_1.jpg,-75.74996730219641,verticle_right
474,00007.jpg,70.75047412731827,verticle_left
475,16255_1.jpg,77.47119229084849,verticle_left
476,02857.jpg,52.69605172201657,verticle_left
477,11415_1.jpg,54.360190801913326,verticle_left
478,16910_1.jpg,-32.12499844038752,horizonal_right
479,14811_1.jpg,-77.47119229084849,verticle_right
480,18290_1.jpg,60.25511870305778,verticle_left
481,13473_1.jpg,51.45881637871866,verticle_left
482,08638.jpg,48.57633437499735,verticle_left
483,07973.jpg,-57.5876933816488,verticle_right
484,16102_1.jpg,-51.215635899702654,verticle_right
485,07244.jpg,-45.53545898556454,verticle_right
486,19618.jpg,-45.48969559312922,verticle_right
487,16105_1.jpg,-43.55587446906416,horizonal_right
488,13662_1.jpg,-49.398705354995535,verticle_right
489,02500.jpg,-58.902687114220555,verticle_right
490,06304.jpg,-66.80140948635182,verticle_right
491,16984_1.jpg,-66.03751102542182,verticle_right
492,02333.jpg,65.37643521383639,verticle_left
493,03196.jpg,66.80140948635182,verticle_left
494,19201_1.jpg,-89.09061955080087,verticle_right
495,03042.jpg,57.5876933816488,verticle_left
496,06663.jpg,35.180699361242105,horizontal_left
497,12427_1.jpg,-27.681061568485262,horizonal_right
498,07922.jpg,-80.98067756861832,verticle_right
499,00849.jpg,-67.5741380786482,verticle_right
500,04124.jpg,26.939528063800815,horizontal_left
501,19094_1.jpg,-41.32550047917034,horizonal_right
502,01013.jpg,-66.03751102542182,verticle_right
503,07367.jpg,64.5366549381284,verticle_left
504,04781.jpg,-40.426078740099136,horizonal_right
505,09998.jpg,-38.25442035251718,horizonal_right
506,06548.jpg,-71.56505117707799,verticle_right
507,15959_1.jpg,-39.130399556985296,horizonal_right
508,19851.jpg,74.89890183861456,verticle_left
509,06545.jpg,-81.86989764584403,verticle_right
510,07479.jpg,-34.59228868750995,horizonal_right
511,06305.jpg,-67.5741380786482,verticle_right
512,00560.jpg,38.927543592792304,horizontal_left
513,10659_1.jpg,47.337305859123816,verticle_left
514,16977_1.jpg,-18.711737875099768,horizonal_right
515,12302_1.jpg,-32.7352262721076,horizonal_right
516,03540.jpg,35.36246188706905,horizontal_left
517,13210_1.jpg,37.72499504211075,horizontal_left
518,10009_1.jpg,54.46232220802562,verticle_left
519,06810.jpg,-18.758650347842234,horizonal_right
520,14080_1.jpg,-51.00900595749453,verticle_right
521,03517.jpg,67.5741380786482,verticle_left
522,01122.jpg,27.34987578006988,horizontal_left
523,08910.jpg,-74.89890183861456,verticle_right
524,07733.jpg,64.3231843181618,verticle_left
525,01769.jpg,-61.85839876773828,verticle_right
526,00081.jpg,62.35402463626132,verticle_left
527,03617.jpg,53.275892827075204,verticle_left
528,03606.jpg,43.069412558833015,horizontal_left
529,10211_1.jpg,-23.55226367289465,horizonal_right
530,06376.jpg,-53.8646233884108,verticle_right
531,09159.jpg,33.25436657471205,horizontal_left
532,00119.jpg,53.275892827075204,verticle_left
533,14766_1.jpg,27.32389130134654,horizontal_left
534,04759.jpg,-31.551384948313483,horizonal_right
535,04205.jpg,-48.179830119864235,verticle_right
536,10102_1.jpg,-21.80140948635181,horizonal_right
537,18750_1.jpg,-72.38742215707617,verticle_right
538,05784.jpg,-40.23635830927382,horizonal_right
539,00244.jpg,-61.1134182330893,verticle_right
540,12059_1.jpg,-64.5366549381284,verticle_right
541,02495.jpg,-41.877869537884294,horizonal_right
542,06307.jpg,68.355564859286,verticle_left
543,16124_1.jpg,-44.51030440687077,horizonal_right
544,06423.jpg,-37.806529944704465,horizonal_right
545,02521.jpg,44.19307054489763,horizontal_left
546,16168_1.jpg,-80.09581678702614,verticle_right
547,01147.jpg,36.08507304285213,horizontal_left
548,09457.jpg,-48.28924267849183,verticle_right
549,14758_1.jpg,-22.285587646832763,horizonal_right
550,11978_1.jpg,-84.55966796899449,verticle_right
551,01710.jpg,30.256437163529263,horizontal_left
552,15985_1.jpg,58.240519915187214,verticle_left
553,07942.jpg,-27.299572211332805,horizonal_right
554,04185.jpg,-39.22567409733672,horizonal_right
555,06350.jpg,-80.09581678702614,verticle_right
556,14179_1.jpg,47.544804379813094,verticle_left
557,03038.jpg,55.71312302279104,verticle_left
558,09986.jpg,-18.152705886651155,horizonal_right
559,09948.jpg,-35.445710327598235,horizonal_right
560,19979.jpg,52.43140797117251,verticle_left
561,00666.jpg,17.175903615746744,horizontal_left
562,08530.jpg,-58.902687114220555,verticle_right
